Class,Order,Family,Korean_Name,Scientific_Name
Insecta,Diptera,Chironomidae,쌍곤봉갈래깔따구,Dicrotendipes tamaviridis
Insecta,Diptera,Chironomidae,타바루작은깔따구,Microchironomus tabarui
Insecta,Diptera,Chironomidae,가스미오각깔따구,Pentapedilum kasumiensis
Insecta,Diptera,Chironomidae,세장강모무늬깔따구,Polypedilum okiflavum
Insecta,Diptera,Chironomidae,주꾸바무늬깔따구,Polypedilum tsukubaense
Insecta,Diptera,Chironomidae,의검은종마디깔따구,Cardiocladius pseudofuscus
Insecta,Diptera,Chironomidae,흰첫마디물깔따구,Limnophyes monoannulatus
Insecta,Diptera,Chironomidae,북한물깔따구,Limnophyes bukhandecimus
Insecta,Diptera,Chironomidae,심물깔따구,Limnophyes simensis
Insecta,Diptera,Chironomidae,옆유가시마깃깔따구,Orthocladius parayagashimaensis
Insecta,Diptera,Chironomidae,정능깃깔따구,Orthocladius jeongnungensis
Insecta,Diptera,Chironomidae,김천숲깔따구,Parakiefferiella gimcheonensis
Insecta,Diptera,Chironomidae,정옆털날개깔따구,Parametriocnemus jeongi
Insecta,Diptera,Chironomidae,서귀포풀깔따구,Psectrocladius seoguipoensis
Insecta,Diptera,Chironomidae,단코나가털눈깔따구,Pseudosmittia danconai
Insecta,Diptera,Chironomidae,여주가털눈깔따구,Pseudosmittia yojuensis
Insecta,Diptera,Chironomidae,니시하라가털눈깔따구,Pseudosmittia nishiharaensis
Insecta,Diptera,Chironomidae,아테림털눈깔따구,Smittia aterrima
Insecta,Diptera,Chironomidae,서녘긴꼬리털눈깔따구,Smittia sainokoensis
Insecta,Diptera,Chironomidae,짧은뿔모기깔따구,Procladius sagittalis
Insecta,Diptera,Chironomidae,비파깔따구,Chironomus (Camptochironomus) biwaprimus
Insecta,Diptera,Chironomidae,오끼나와깔따구,Chironomus okinawanus
Insecta,Diptera,Chironomidae,얀배무늬늪깔따구,Clinotanypus yani
Insecta,Diptera,Chironomidae,서울꼬마아기깔따구,Nanocladius tamabicolor
Insecta,Diptera,Chironomidae,콘소깃깔따구,Orthocladius consobrinus
Insecta,Diptera,Chironomidae,레펜닮은마디깔따구,Sympotthastia repentina
Insecta,Diptera,Chironomidae,타카타닮은마디깔따구,Sympotthastia takatensis
Insecta,Diptera,Chironomidae,혹아이누깔따구,Ainuyusurika tuberculatum
Insecta,Diptera,Chironomidae,엉덩이아기깔따구,Cricotopus parajogantertius
Insecta,Diptera,Chironomidae,코브라유장부깔따구,Rheotanytarsus pseudopentapoda
Insecta,Diptera,Limoniidae,얼룩날개왕상제각다귀,Libnotes coreanus
Insecta,Diptera,Syrphidae,황다리개미꽃등에,Microdon mutabilis
Insecta,Ephemeroptera,Ephemerellidae,세모알락하루살이,Torleya japonica
Insecta,Hemiptera,Coreidae,소나무허리노린재,Leptoglossus occidentalis
Insecta,Hemiptera,Pentatomidae,흰테주둥이노린재,Andrallus spinidens
Insecta,Hemiptera,Aphididae,석류진딧물,Aphis (Aphis) punicae
Insecta,Trichoptera,Leptoceridae,털나비날도래,Oecetis antennata
Insecta,Trichoptera,Leptoceridae,점나비날도래,Oecetis caucula
Insecta,Trichoptera,Leptoceridae,연무늬나비날도래,Oecetis dilata
Insecta,Trichoptera,Leptoceridae,무늬나비날도래,Oecetis notata
Insecta,Coleoptera,Ptilodactylidae,눈큰깃털벌레,Ptilodactyla macrophthalma
Insecta,Coleoptera,Scirtidae,꼬마방패알꽃벼룩,Sacodes minima
Insecta,Coleoptera,Laemophloeidae,무늬작은허리머리대장,Notolaemus cribratus
Insecta,Coleoptera,Laemophloeidae,황갈색작은허리머리대장,Notolaemus lewisi
Insecta,Plecoptera,Chloroperlidae,녹색별강도래,Kathroperla doma
Insecta,Plecoptera,Perlidae,맵시강도래,Kamimuria zwicki
Insecta,Plecoptera,Perlidae,북방두눈강도래,Neoperla ussurica
Insecta,Plecoptera,Perlidae,참강도래,Claassenia radiata
Insecta,Plecoptera,Perlodidae,점등그물강도래,Perlodes kippenhani
Insecta,Plecoptera,Perlodidae,줄강도래,Isoperla sowerbyi
Insecta,Plecoptera,Leuctridae,큰애기강도래,Perlomyia mahunkai
Insecta,Odonata,Platycnemididae,비도실잠자리,Pseudagrion pilidorsum
Insecta,Odonata,Libellulidae,먹날개잠자리,Neurothemis fluctuans
Insecta,Odonata,Libellulidae,남밀잠자리,Orthetrum luzonicum
Insecta,Orthoptera,Tettigoniidae,극동긴날개중베짱이,Tettigonia uvarovi
Insecta,Orthoptera,Acrididae,극동벼메뚜기,Oxya maritima
Insecta,Lepidoptera,Crambidae,얼룩물명나방,Elophila difflualis
Insecta,Lepidoptera,Crambidae,흰물결물명나방,Paracymoriza prodigalis
Insecta,Lepidoptera,Crambidae,쌍줄들명나방,Hemiscopis purpureum
Insecta,Lepidoptera,Crambidae,검정알락들명나방,Anania coronatoides
Insecta,Lepidoptera,Crambidae,북방연검은들명나방,Anania fuscalis
Insecta,Lepidoptera,Crambidae,검은띠흰들명나방,Anania hortulata
Insecta,Lepidoptera,Crambidae,제주노랑들명나방,Anania lancealis
Insecta,Lepidoptera,Crambidae,흰눈박이검은들명나방,Anania luctualis
Insecta,Lepidoptera,Crambidae,세점들명나방,Anania ocellalis
Insecta,Lepidoptera,Crambidae,애물결들명나방,Anania vicinalis
Insecta,Lepidoptera,Crambidae,줄노랑들명나방,Paratalanta pandalis
Insecta,Lepidoptera,Crambidae,갈색꼬마들명나방,Pyrausta despicata
Insecta,Diptera,Chironomidae,모토하루비와깔따구,Biwatendipes motoharui
Insecta,Diptera,Lonchaeidae,백제깜장파리,Lonchaea baekje
Insecta,Diptera,Lonchaeidae,푸른깜장파리,Lonchaea bicercosa
Insecta,Diptera,Lonchaeidae,고구려깜장파리,Lonchaea goguryeo
Insecta,Coleoptera,Cerambycidae,네모하늘소,Eutetrapha sedecimpunctata sedecimpunctata
Insecta,Coleoptera,Cerambycidae,긴수염하늘소,Monochamus (Monochamus) subfasciatus subfasciatus
Insecta,Coleoptera,Cerambycidae,맵시하늘소,Sybra (Sybrodiboma) subfasciata subfasciata
Insecta,Hemiptera,Miridae,어깨장님노린재,Pantilius (Coreidomiris) hayashii
Insecta,Hemiptera,Miridae,붉은다리장님노린재,Apolygus roseofemoralis
Insecta,Hemiptera,Miridae,붉은무늬장님노린재,Apolygus rubrifasciatus
Insecta,Hemiptera,Miridae,다리털애장님노린재,Harpocera josifovi
Insecta,Hymenoptera,Ichneumonidae,설악광택뿔자루맵시벌,Ctenopelma luciferum
Insecta,Hymenoptera,Ichneumonidae,무주붉은뿔자루맵시벌,Ctenopelma ruficorne
Insecta,Hymenoptera,Ichneumonidae,민뿔자루맵시벌,Hadrodactylus nitidus
Insecta,Hymenoptera,Ichneumonidae,흰무늬뿔자루맵시벌,Hypamblys albopictus
Insecta,Hymenoptera,Ichneumonidae,검은뿔자루맵시벌,Phobetes nigriceps
Insecta,Hymenoptera,Ichneumonidae,희방뿔자루맵시벌,Phobetes platycampi
Insecta,Hymenoptera,Ichneumonidae,향로뿔자루맵시벌,Alcochera nikkoensis
Insecta,Hymenoptera,Ichneumonidae,조롱박뿔자루맵시벌,Mesoleius pyriformis
Insecta,Hymenoptera,Ichneumonidae,밝은뿔자루맵시벌,Perilissus athaliae
Insecta,Hymenoptera,Ichneumonidae,깃무늬뿔자루맵시벌,Perilissus variator
Insecta,Hymenoptera,Ichneumonidae,진주뭉툭맵시벌,Cycasis rubiginosa
Insecta,Hymenoptera,Ichneumonidae,노란줄무늬뭉툭맵시벌,Eridolius albilineatus
Insecta,Hymenoptera,Ichneumonidae,고려뭉툭맵시벌,Idiogramma eurum
Insecta,Hymenoptera,Ichneumonidae,일월뭉툭맵시벌,Atopotrophos victorovi
Insecta,Hymenoptera,Ichneumonidae,지리뭉툭맵시벌,Cladeutes discedens
Insecta,Hymenoptera,Ichneumonidae,샘뭉툭맵시벌,Hercus fontinalis
Insecta,Hymenoptera,Ichneumonidae,아름뭉툭맵시벌,Oedemopsis admirabilis
Insecta,Hymenoptera,Ichneumonidae,검은뭉툭맵시벌,Thymaris niger
Insecta,Hymenoptera,Ichneumonidae,꼬리뭉툭맵시벌,Cosmoconus (Cosmoconus) caudator
Insecta,Hymenoptera,Ichneumonidae,매끈뭉툭맵시벌,Cosmoconus (Cosmoconus) modestus
Insecta,Hymenoptera,Ichneumonidae,고요뭉툭맵시벌,Cosmoconus (Otitoconus) tacitus
Insecta,Hymenoptera,Ichneumonidae,면산뭉툭맵시벌,Ctenochira propinqua
Insecta,Hymenoptera,Ichneumonidae,점박이뭉툭맵시벌,Erromenus punctulatus
Insecta,Hymenoptera,Ichneumonidae,끝뭉툭맵시벌,Grypocentrus apicalis
Insecta,Hymenoptera,Ichneumonidae,아무르뭉툭맵시벌,Polyblastus (Labroctonus) amurensis
Insecta,Hymenoptera,Ichneumonidae,꼬마뭉툭맵시벌,Polyblastus (Labroctonus) pumilus
Insecta,Hymenoptera,Ichneumonidae,한국각다귀맵시벌,Cylloceria koreensis
Insecta,Hymenoptera,Ichneumonidae,붉은다리각다귀맵시벌,Cylloceria melancholica
Insecta,Hymenoptera,Ichneumonidae,동양각다귀맵시벌,Cylloceria orientalis
Insecta,Hymenoptera,Ichneumonidae,우수리각다귀맵시벌,Cylloceria ussuriensis
Insecta,Hymenoptera,Pteromalidae,등에살이큰입금좀벌,Diglochis sylvicola
Insecta,Hymenoptera,Pteromalidae,그물등자루금좀벌,Lariophagus obtusus
Insecta,Hymenoptera,Pteromalidae,태백고치금좀벌,Mokrzeckia lazoensis
Insecta,Hymenoptera,Pteromalidae,꽃등에살이금좀벌,Paracarotomus cephalotes
Insecta,Hymenoptera,Pteromalidae,광택다리가시금좀벌,Lamprotatus duplicatus
Insecta,Hymenoptera,Pteromalidae,비슬가시금좀벌,Lamprotatus hikosanus
Insecta,Hymenoptera,Pteromalidae,큰무늬가시금좀벌,Stictomischus momoii
Insecta,Hymenoptera,Pteromalidae,굴파리살이가시금좀벌,Stictomischus scaposus
Insecta,Hymenoptera,Dryinidae,홈민집게벌,Aphelopus bennetti
Insecta,Hymenoptera,Dryinidae,나팔민집게벌,Aphelopus camus
Insecta,Hymenoptera,Dryinidae,노란민집게벌,Aphelopus luteoceps
Insecta,Hymenoptera,Dryinidae,극동민집게벌,Aphelopus maetoi
Insecta,Hymenoptera,Dryinidae,동양민집게벌,Aphelopus malayanus
Insecta,Hymenoptera,Dryinidae,좁은민집게벌,Aphelopus melaleucus
Insecta,Hymenoptera,Dryinidae,뭉친민집게벌,Aphelopus nepalensis
Insecta,Hymenoptera,Dryinidae,검은민집게벌,Aphelopus nigriceps
Insecta,Hymenoptera,Dryinidae,민집게벌,Aphelopus prolatus
Insecta,Hymenoptera,Dryinidae,다른민집게벌,Aphelopus querceus
Insecta,Hymenoptera,Dryinidae,가는민집게벌,Aphelopus serratus
Insecta,Hymenoptera,Dryinidae,긴민집게벌,Aphelopus spadiceus
Insecta,Hymenoptera,Dryinidae,옅은민집게벌,Aphelopus urbaini
Insecta,Hymenoptera,Dryinidae,중국민집게벌,Aphelopus zhaoi
Insecta,Hemiptera,Miridae,느티나무홑눈장님노린재,Isometopus japonicus
Insecta,Hymenoptera,Proctorenyxidae,한국긴줄왕먹좀벌,Proctorenyxa koreana
Insecta,Hymenoptera,Argidae,넓적발톱등에잎벌,Yasumatsua koreana
Insecta,Hymenoptera,Ichneumonidae,점박이납작맵시벌,Apophua cicatricosa
Insecta,Hymenoptera,Ichneumonidae,지리점박이납작맵시벌,Apophua honmai
Insecta,Hymenoptera,Ichneumonidae,방대점박이납작맵시벌,Apophua stena
Insecta,Hymenoptera,Argidae,제주등에잎벌,Arge longicornis
Insecta,Hymenoptera,Argidae,왕눈이홍가슴등에잎벌,Arge macrops
Insecta,Hymenoptera,Argidae,흰다리등에잎벌,Arge pilopenis
Insecta,Hymenoptera,Argidae,검정날개등에잎벌,Arge pullata
Insecta,Hymenoptera,Argidae,긴더듬이등에잎벌,Arge reversinervis
Insecta,Hymenoptera,Argidae,갑장두갈래등에잎벌,Sterictiphora notensis
Insecta,Hymenoptera,Cephidae,점무늬날개나무벌,Stigmatijanus koreanus
Insecta,Hymenoptera,Ichneumonidae,갈색다리노란방패자루맵시벌,Gnathochorisis fuscipes
Insecta,Hymenoptera,Ichneumonidae,한국노란방패자루맵시벌,Gnathochorisis koreensis
Insecta,Hymenoptera,Ichneumonidae,짙은노란방패자루맵시벌,Gnathochorisis crassulus
Insecta,Hymenoptera,Ichneumonidae,톱니노란방패자루맵시벌,Gnathochorisis dentifer
Insecta,Hymenoptera,Ichneumonidae,민날개무늬노란가슴자루맵시벌,Symplecis invisitata
Insecta,Hymenoptera,Ichneumonidae,민무늬곤봉납작맵시벌,Coleocentrus exareolatus
Insecta,Hymenoptera,Ichneumonidae,종아리등에살이뭉툭맵시벌,Diplazon tibiatorius
Insecta,Hymenoptera,Ichneumonidae,검정다리등에살이뭉툭맵시벌,Diplazon varicoxa
Insecta,Hymenoptera,Ichneumonidae,네모무늬미소맵시벌,Microleptes rectangulus
Insecta,Hymenoptera,Ichneumonidae,매끈긴배마디맵시벌,Ortholaba laevis
Insecta,Hymenoptera,Ichneumonidae,도봉에조꼬리납작맵시벌,Xorides sepulchralis
Insecta,Hymenoptera,Ichneumonidae,황다리노란방패자루맵시벌,Gnathochorisis flavipes
Insecta,Hymenoptera,Embolemidae,날개멸구살이벌,Ampulicomorpha thauma
Insecta,Hymenoptera,Embolemidae,민멸구살이벌,Embolemus hachijoensis
Insecta,Hymenoptera,Embolemidae,돌기멸구살이벌,Embolemus pecki
Insecta,Hymenoptera,Embolemidae,수염멸구살이벌,Embolemus sensitivus
Insecta,Hymenoptera,Ichneumonidae,검정두점뭉툭맵시벌,Woldstedtius corvinus
Insecta,Hymenoptera,Ichneumonidae,연붉은두점뭉툭맵시벌,Woldstedtius pallidus
Insecta,Hymenoptera,Ichneumonidae,검정무늬두점뭉툭맵시벌,Woldstedtius nigrosignatus
Insecta,Hymenoptera,Ichneumonidae,암수다른얼굴노란가슴자루맵시벌,Symplecis bicingulata
Insecta,Hymenoptera,Argidae,푸른빛등에잎벌,Arge koreana
Insecta,Hymenoptera,Ichneumonidae,스가하라점박이납작맵시벌,Apophua sugaharai
Insecta,Hymenoptera,Ichneumonidae,무릉점박이납작맵시벌,Apophua tobensis
Insecta,Hymenoptera,Ichneumonidae,두점뭉툭맵시벌,Woldstedtius biguttatus
Insecta,Hymenoptera,Ichneumonidae,황두점뭉툭맵시벌,Woldstedtius citropectoralis
Insecta,Hymenoptera,Proctotrupidae,가는줄먹좀벌,Parthenocodrus elongatus
Insecta,Hymenoptera,Proctotrupidae,가는줄점먹좀벌,Parthenocodrus puncticauda
Insecta,Hymenoptera,Ichneumonidae,딜러두점뭉툭맵시벌,Woldstedtius holarcticus
Insecta,Hymenoptera,Ichneumonidae,우치다두점뭉툭맵시벌,Woldstedtius karafutensis
Insecta,Hymenoptera,Ichneumonidae,검정다리두점뭉툭맵시벌,Woldstedtius yokohamensis
Insecta,Hymenoptera,Ichneumonidae,작은흑마디꼬리납작맵시벌,Dolichomitus curticornis
Insecta,Hymenoptera,Ichneumonidae,오대산흑마디꼬리납작맵시벌,Dolichomitus debilis
Insecta,Hymenoptera,Ichneumonidae,제주흑마디꼬리납작맵시벌,Dolichomitus diversicostae
Insecta,Hymenoptera,Ichneumonidae,천마흑마디꼬리납작맵시벌,Dolichomitus dux
Insecta,Hymenoptera,Ichneumonidae,긴꼬리흑마디꼬리납작맵시벌,Dolichomitus elongatus
Insecta,Hymenoptera,Ichneumonidae,노란줄점살이꼬리납작맵시벌,Dolichomitus excavatus
Insecta,Hymenoptera,Ichneumonidae,튼튼흑마디꼬리납작맵시벌,Dolichomitus fortis
Insecta,Hymenoptera,Ichneumonidae,대한흑마디꼬리납작맵시벌,Dolichomitus imperator
Insecta,Hymenoptera,Ichneumonidae,한국흑마디꼬리납작맵시벌,Dolichomitus koreanus
Insecta,Hymenoptera,Ichneumonidae,비단흑마디꼬리납작맵시벌,Dolichomitus kriechbaumeri
Insecta,Hymenoptera,Ichneumonidae,뾰족흑마디꼬리납작맵시벌,Dolichomitus mordator
Insecta,Hymenoptera,Ichneumonidae,왜흑마디꼬리납작맵시벌,Dolichomitus nakamurai
Insecta,Hymenoptera,Ichneumonidae,포플라흑마디꼬리납작맵시벌,Dolichomitus populneus
Insecta,Hymenoptera,Ichneumonidae,꼬마흑마디꼬리납작맵시벌,Dolichomitus pterelas
Insecta,Hymenoptera,Ichneumonidae,붉은흑마디꼬리납작맵시벌,Dolichomitus rufinus
Insecta,Hymenoptera,Ichneumonidae,명주흑마디꼬리납작맵시벌,Dolichomitus sericeus
Insecta,Hymenoptera,Ichneumonidae,민무늬볼록뭉툭맵시벌,Exochus acostulatus
Insecta,Hymenoptera,Ichneumonidae,가시볼록뭉툭맵시벌,Exochus adentatus
Insecta,Hymenoptera,Ichneumonidae,넓적배볼록뭉툭맵시벌,Exochus areolaris
Insecta,Hymenoptera,Ichneumonidae,줄무늬볼록뭉툭맵시벌,Exochus carinalis
Insecta,Hymenoptera,Ichneumonidae,배가시볼록뭉툭맵시벌,Exochus dentisternum
Insecta,Hymenoptera,Ichneumonidae,납작볼록뭉툭맵시벌,Exochus depressus
Insecta,Hymenoptera,Ichneumonidae,검정볼록뭉툭맵시벌,Exochus nigritulus
Insecta,Hymenoptera,Ichneumonidae,뒷머리볼록뭉툭맵시벌,Exochus occipitalis
Insecta,Hymenoptera,Ichneumonidae,내연볼록뭉툭맵시벌,Exochus orbitalis
Insecta,Hymenoptera,Ichneumonidae,배고랑볼록뭉툭맵시벌,Exochus propodealis
Insecta,Hymenoptera,Ichneumonidae,알프스볼록뭉툭맵시벌,Exochus alpinus
Insecta,Hymenoptera,Ichneumonidae,앞볼록뭉툭맵시벌,Exochus antis
Insecta,Hymenoptera,Ichneumonidae,고운볼록뭉툭맵시벌,Exochus argutus
Insecta,Hymenoptera,Ichneumonidae,브리타니볼록뭉툭맵시벌,Exochus britannicus
Insecta,Hymenoptera,Ichneumonidae,어리볼록뭉툭맵시벌,Exochus consimilis
Insecta,Hymenoptera,Ichneumonidae,강원볼록뭉툭맵시벌,Exochus destitutus
Insecta,Hymenoptera,Ichneumonidae,노랑테볼록뭉툭맵시벌,Exochus flavomarginatus
Insecta,Hymenoptera,Ichneumonidae,이마볼록뭉툭맵시벌,Exochus frontellus
Insecta,Hymenoptera,Ichneumonidae,작은볼록뭉툭맵시벌,Exochus gratus
Insecta,Hymenoptera,Ichneumonidae,큰볼록뭉툭맵시벌,Exochus gravipes
Insecta,Hymenoptera,Ichneumonidae,얼룩볼록뭉툭맵시벌,Exochus guttatus
Insecta,Hymenoptera,Ichneumonidae,할리볼록뭉툭맵시벌,Exochus lictor
Insecta,Hymenoptera,Ichneumonidae,이마줄무늬볼록뭉툭맵시벌,Exochus lineifrons
Insecta,Hymenoptera,Ichneumonidae,큰뿔볼록뭉툭맵시벌,Exochus mitratus
Insecta,Hymenoptera,Ichneumonidae,모모이볼록뭉툭맵시벌,Exochus momoii
Insecta,Hymenoptera,Ichneumonidae,검은얼굴볼록뭉툭맵시벌,Exochus nigrifaciatus
Insecta,Hymenoptera,Ichneumonidae,잎말이볼록뭉툭맵시벌,Exochus selenanae
Insecta,Hymenoptera,Ichneumonidae,숨은볼록뭉툭맵시벌,Exochus velatus
Insecta,Hymenoptera,Ichneumonidae,배볼록뭉툭맵시벌,Exochus ventralis
Insecta,Hymenoptera,Ichneumonidae,악마볼록뭉툭맵시벌,Exochus vexator
Insecta,Hymenoptera,Ichneumonidae,털보볼록뭉툭맵시벌,Exochus villosus
Insecta,Hymenoptera,Chrysididae,광택청벌붙이,Cleptes metallicorpus
Insecta,Hymenoptera,Ichneumonidae,짧은뿔수중다리뭉툭맵시벌,Hypsicera brevicornis
Insecta,Hymenoptera,Ichneumonidae,두줄수중다리뭉툭맵시벌,Hypsicera postfurcalis
Insecta,Hymenoptera,Ichneumonidae,구멍수중다리뭉툭맵시벌,Hypsicera spiracularis
Insecta,Diptera,Chironomidae,쭈제무늬깔따구,Polypedilum chuzenudum
Insecta,Diptera,Chironomidae,토가팥눈깔따구,Eukiefferiella togaeusecunda
Insecta,Diptera,Chironomidae,아마미옆가지깔따구,Paraphaenocladius amamirobustus
Insecta,Diptera,Chironomidae,뭉툭알락깔따구,Ablabesmyia prorasha
Insecta,Diptera,Chironomidae,평양가털눈깔따구,Pseudosmittia forcipata
Insecta,Diptera,Chironomidae,팔조가털눈깔따구,Pseudosmittia mathildae
Insecta,Diptera,Chironomidae,큰수염털눈깔따구,Smittia extrema
Insecta,Diptera,Chironomidae,흰끝털눈깔따구,Smittia leucopogon
Insecta,Diptera,Chironomidae,방패뿔수염깔따구,Corynoneura scutellata
Insecta,Diptera,Chironomidae,두갈래물깔따구,Limnophyes verpus
Insecta,Hymenoptera,Braconidae,우수리고치벌,Bassus ussuriensis
Insecta,Hymenoptera,Braconidae,뒷가슴복부적갈색고치벌,Homolobus (Homolobus) rufiventralis
Insecta,Hymenoptera,Braconidae,붉은옆가슴고치벌,Centistes (Ancylocentrus) rufus
Insecta,Hymenoptera,Braconidae,뿔나방살이넓은칼집고치벌,Centistes (Ancylocentrus) paupella
Insecta,Hymenoptera,Braconidae,가좌넓은칼집고치벌,Centistes (Chaetocentistes) choui
Insecta,Trichoptera,Polycentropodidae,말리키깃날도래,Polyplectropus malickyi
Insecta,Trichoptera,Psychomyiidae,갈래통날도래,Tinodes furcatus
Insecta,Trichoptera,Hydropsychidae,타니다꼬마줄날도래,Cheumatopsyche tanidai
Insecta,Trichoptera,Hydropsychidae,산골줄날도래,Diplectrona kibuneana
Insecta,Trichoptera,Hydroptilidae,한국네모애날도래,Orthotrichia coreana
Insecta,Diptera,Tephritidae,간수산과실파리,Oxyna gansuica
Insecta,Diptera,Tephritidae,암수다른별과실파리,Trupanea guttistella
Insecta,Hymenoptera,Ichneumonidae,검은얼굴참어리등에살이뭉툭맵시벌,Homotropus spinosus
Insecta,Hymenoptera,Ichneumonidae,모모이참어리등에살이뭉툭맵시벌,Homotropus momoii
Insecta,Lepidoptera,Erebidae,큰흰점불나방,Nudaria ranruna
Insecta,Lepidoptera,Geometridae,꼬마잔날개물결자나방,Brabira kasaii
Insecta,Lepidoptera,Geometridae,띠무늬초록물결자나방,Sauris marginepunctata
Insecta,Lepidoptera,Geometridae,둥근띠물결자나방,Echthrocollix minuta
Insecta,Lepidoptera,Erebidae,둥근줄불나방,Pelosia angusta
Insecta,Lepidoptera,Geometridae,뾰족줄무늬푸른자나방,Jodis amamiensis
Insecta,Lepidoptera,Geometridae,민줄무늬푸른자나방,Pelagodes antiquadraria
Insecta,Hymenoptera,Ichneumonidae,한국타카기뭉툭맵시벌,Rhorus koreensis
Insecta,Hymenoptera,Ichneumonidae,검은발목타카기뭉툭맵시벌,Rhorus nigritarsis
Insecta,Diptera,Chironomidae,콩알혹뿔수염깔따구,Bryophaenocladius akiensis
Insecta,Diptera,Chironomidae,톱니날털깔따구,Compterosmittia lii
Insecta,Diptera,Chironomidae,넓은날개날털깔따구,Compterosmittia togalimea
Insecta,Diptera,Chironomidae,막집게가털눈깔따구,Krenosmittia halvorseni
Insecta,Diptera,Chironomidae,윗니산깔따구,Allocladius nanseni
Insecta,Diptera,Chironomidae,등털깔따구,Mesosmittia patrihortae
Insecta,Hemiptera,Cicadellidae,가우리애매미충,Ghauriana sinensis
Insecta,Hymenoptera,Proctotrupidae,한국뾰족먹좀벌,Phaneroserphus coreanus
Insecta,Hymenoptera,Ichneumonidae,넓은납작맵시벌,Pimpla kaszabi
Insecta,Hymenoptera,Ichneumonidae,흰털납작맵시벌,Pimpla albociliata
Insecta,Hymenoptera,Ichneumonidae,좁은납작맵시벌,Pimpla femorella
Insecta,Hymenoptera,Diapriidae,낫어리염주벌,Psilomma dubium
Insecta,Coleoptera,Dytiscidae,잿빛물방개,Eretes griseus
Insecta,Lepidoptera,Erebidae,제주태극나방,Anticarsia irrorata
Insecta,Lepidoptera,Nolidae,남방껍질나방,Gadirtha impingens
Insecta,Hymenoptera,Braconidae,여러색나방살이고치벌,Microplitis varicolor
Insecta,Lepidoptera,Gelechiidae,실린더뿔나방,Teleiodes cylindiata
Insecta,Lepidoptera,Gelechiidae,네줄검정뿔나방,Helcystogramma haryensis
Insecta,Lepidoptera,Gelechiidae,섬애뿔나방,Stenolechia insulalis
Insecta,Lepidoptera,Autostichidae,애돌기날개뿔나방,Meleonoma brevicula
Insecta,Lepidoptera,Autostichidae,탐라날개뿔나방,Meleonoma tamraensis
Insecta,Lepidoptera,Autostichidae,중화날개뿔나방,Meleonoma facialis
Insecta,Lepidoptera,Gelechiidae,남방털수염뿔나방,Anarsia euphorodes
Insecta,Lepidoptera,Gelechiidae,제주털수염뿔나방,Anarsia protensa
Insecta,Lepidoptera,Gelechiidae,극동끝무늬뿔나방,Aulidiotis phoxopterella
Insecta,Lepidoptera,Crambidae,꼬마외줄들명나방,Bradina angustalis
Insecta,Lepidoptera,Crambidae,흰눈신선들명나방,Callibotys wilemani
Insecta,Lepidoptera,Tortricidae,점깍지애기잎말이나방,Cryptophlebia nota
Insecta,Lepidoptera,Tortricidae,큰깍지애기잎말이나방,Cryptophlebia ombrodelta
Insecta,Lepidoptera,Gelechiidae,그림날개뿔나방,Helcystogramma compositaepictum
Insecta,Lepidoptera,Crambidae,잠자리들명나방,Nosophora insignis
Insecta,Lepidoptera,Gelechiidae,멀구슬뿔나방,Paralida triannulata
Insecta,Hymenoptera,Ichneumonidae,경포참어리등에살이뭉툭맵시벌,Homotropus areolaris
Insecta,Hymenoptera,Ichneumonidae,검은참어리등에살이뭉툭맵시벌,Homotropus sepiatus
Insecta,Hymenoptera,Ichneumonidae,흰밑마디호리뭉툭맵시벌,Sussaba cognata albicoxa
Insecta,Hymenoptera,Ichneumonidae,노랑줄뭉툭맵시벌,Woldstedtius flavolineatus
Insecta,Hymenoptera,Ichneumonidae,세가자긴홈고아맵시벌,Probles (Euporizon) segaza
Insecta,Hymenoptera,Ichneumonidae,큰턱뭉툭맵시벌,Chorinaeus mandibulatus
Insecta,Hymenoptera,Ichneumonidae,잿빛꼬마뭉툭맵시벌,Chorinaeus parvus
Insecta,Hymenoptera,Ichneumonidae,작은무늬날개뭉툭맵시벌,Triclistus areolatus
Insecta,Hymenoptera,Ichneumonidae,검정배뭉툭맵시벌,Triclistus nigripes
Insecta,Hymenoptera,Ichneumonidae,노고검은뭉툭맵시벌,Triclistus pygmaeus
Insecta,Hymenoptera,Ichneumonidae,붉은가슴참어리등에살이뭉툭맵시벌,Homotropus frontorius
Insecta,Coleoptera,Dytiscidae,노랑점톨물방개,Hydrovatus acuminatus
Insecta,Coleoptera,Bostrichidae,갈색날개개나무좀,Psoa rubripennis
Insecta,Coleoptera,Dytiscidae,우리꼬마물방개,Hydroglyphus coreanus
Insecta,Hymenoptera,Ichneumonidae,큐슈뭉툭맵시벌,Metopius (Ceratopius) kiushuensis
Insecta,Diptera,Lonchaeidae,신라깜장파리,Lonchaea silla
Insecta,Diptera,Lonchaeidae,꼬마깜장파리,Lonchaea krivosheinae
Insecta,Diptera,Limoniidae,짙은점날개애기각다귀,Achyrolimonia basispina
Insecta,Diptera,Limoniidae,옅은점날개애기각다귀,Achyrolimonia neonebulosa
Collembola,Entomobryomorpha,Entomobryidae,시베리아털보톡토기,Entomobrya sibirica
Insecta,Coleoptera,Hydrophilidae,가시점박이물땡땡이,Berosus (Enoplurus) spinosus
Insecta,Hymenoptera,Braconidae,짧은꼬리장승입고치벌,Asobara brevicauda
Insecta,Hymenoptera,Braconidae,단색장승입고치벌,Asobara unicolorata
