종합표,,,,,St.1,St.2,St.3,St.4,St.5,St.6,St.7,St.8,St.9,St.10,St.11,St.12,St.13,St.14,St.15,St.16,St.17,St.18,St.19,St.20,St.21,St.22,St.23,St.24,St.25,St.26,St.27,St.28,St.29,St.30,현지종합,문헌1,문헌2,문헌3,문헌4,문헌5,문헌6,문헌7,문헌8,문헌9,문헌10,문헌11,문헌12,문헌13,문헌14,문헌15,문헌16,문헌17,문헌18,문헌19,문헌20,문헌종합,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,분류군,,,서식지역,KSI,,,,,,ESB,,bmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bmi,
종합,현지,문헌,학명,국명,St.a,St.b,St.c,St.d,St.e,St.f,St.g,St.h,St.i,St.j,St.k,St.l,St.m,St.n,St.o,St.p,St.q,St.r,St.s,St.t,St.u,St.v,St.w,St.x,St.y,St.z,St.aa,St.ab,St.ac,St.ad,평균,문헌1,문헌2,문헌3,문헌4,문헌5,문헌6,문헌7,문헌8,문헌9,문헌10,문헌11,문헌12,문헌13,문헌14,문헌15,문헌16,문헌17,문헌18,문헌19,문헌20,문헌종합,St.1,St.2,St.3,St.4,St.5,St.6,St.7,St.8,St.9,St.10,St.11,St.12,St.13,St.14,St.15,St.16,St.17,St.18,St.19,St.20,St.21,St.22,St.23,St.24,St.25,St.26,St.27,St.28,St.29,St.30,현지종합,St.1,St.2,St.3,St.4,St.5,St.6,St.7,St.8,St.9,St.10,St.11,St.12,St.13,St.14,St.15,St.16,St.17,St.18,St.19,St.20,St.21,St.22,St.23,St.24,St.25,St.26,St.27,St.28,St.29,St.30,현지종합,,,멸종위기,서식지역,오탁계급치(S),지표가중치(G),ESB,AESB,FFG,ESB,TESB,AESB,오탁지수,지표가중치,St.a,St.b,St.c,St.d,St.e,St.f,St.g,St.h,St.i,St.j,St.k,St.l,St.m,St.n,St.o,St.p,St.q,St.r,St.s,St.t,St.u,St.v,St.w,St.x,St.y,St.z,St.aa,St.ab,St.ac,St.ad,현지종합,
종합,현지,문헌,학명,국명,St.a,St.b,St.c,St.d,St.e,St.f,St.g,St.h,St.i,St.j,St.k,St.l,St.m,St.n,St.o,St.p,St.q,St.r,St.s,St.t,St.u,St.v,St.w,St.x,St.y,St.z,St.aa,St.ab,St.ac,St.ad,현지종합,문헌1,문헌2,문헌3,문헌4,문헌5,문헌6,문헌7,문헌8,문헌9,문헌10,문헌11,문헌12,문헌13,문헌14,문헌15,문헌16,문헌17,문헌18,문헌19,문헌20,문헌종합,St.1,St.2,St.3,St.4,St.5,St.6,St.7,St.8,St.9,St.10,St.11,St.12,St.13,St.14,St.15,St.16,St.17,St.18,St.19,St.20,St.21,St.22,St.23,St.24,St.25,St.26,St.27,St.28,St.29,St.30,현지종합,St.1,St.2,St.3,St.4,St.5,St.6,St.7,St.8,St.9,St.10,St.11,St.12,St.13,St.14,St.15,St.16,St.17,St.18,St.19,St.20,St.21,St.22,St.23,St.24,St.25,St.26,St.27,St.28,St.29,St.30,현지종합,,,멸종위기,서식지역,오탁계급치(S),지표가중치(G),ESB,AESB,FFG,ESB,TESB,AESB,오탁지수,지표가중치,St.a,St.b,St.c,St.d,St.e,St.f,St.g,St.h,St.i,St.j,St.k,St.l,St.m,St.n,St.o,St.p,St.q,St.r,St.s,St.t,St.u,St.v,St.w,St.x,St.y,St.z,St.aa,St.ab,St.ac,St.ad,현지종합,
,,,Helochares pallens,꼬마좀물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Helochares striatus,좀물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hydrophilus accuminatus,물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hydrophilus bilineatus cashimirensis,남방물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hydrochara affinis ,사돈물땡땡이 (=잔물땡땡이),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hydrochara libera,북방물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Laccobius bedeli,점물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Regimbartia attenuata,콩알물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sternolophus rufipes,애물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Laccobius binotatus,두점물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,2,2.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Laccobius fragilis,꼬마점물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,2,2.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Laccobius oscillans,무늬점물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,2,2.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Laccobius sp.,점물땡땡이류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,2,2.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Enochrus umbratus,넓적물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Enochrus subsignatus,둥글넓적물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Enochrus uniformis,한일넓적물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hydrobius fuscipes,참점물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Berosus pulchellus,남쪽점박이물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cercyon aptus,모래톱물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cercyon olibrus,갈색물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cercyon quisquilius,소똥물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cercyon vagus,끝빨간말똥물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cercyon laminatus,노랑테똥물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cryptopleurum subtile,잔털물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Pachysternum haemorrhoum ,털물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Coelostoma orbiculare,잔등볼록물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Coelostoma stultum,등볼록물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sphaeridium scarabaeoides,톱물땡땡이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hydrophilidae sp.,물땡땡이류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Family Helodidae, 알꽃벼룩과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Helodes KUa ,알꽃벼룩 KUa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Scirtes KUa ,다색알꽃벼룩 KUa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Helodidae sp.(larva),알꽃벼룩류(유충),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,Unknown,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Family Lampyridae, 반딧불이과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Luciola lateralis,애반딧불이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Family Heteroceridae , 진흙벌레과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Heterocercus japonicus,진흙벌레,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Family Elmidae, 여울벌레과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Elmidae sp. (larva),여울벌레류(유충),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,0.55,3,4,4,Unknown,4,4,4,0.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Elmidae sp.,여울벌레류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,4,,2,4,4,0.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Elmidae sp.1,여울벌레류1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,4,,2,4,4,0.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Optioservus sp.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,4,,2,4,4,0.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Ordobrevia amaniensis,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,4,,2,4,4,0.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Stenelmis koreanus Sato ,검정긴다리여울벌레,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,4,,2,4,4,0.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Stenelmis nipponica,곰보긴다리여울벌레,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,4,,2,4,4,0.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Stenelmis vulgaris,긴다리여울벌레,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,,,2,4,,2,4,4,0.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Optioservus variabilis,무늬여울벌레,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,0.55,3,4,4,Unknown,4,4,4,0.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Stenelmis sp.,긴다리여울벌레류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,0.55,3,4,4,Unknown,4,4,4,0.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Zaitzevia nitida,애여울벌레,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,0.55,3,4,4,Unknown,4,4,4,0.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Family Psephenidae, 물삿갓벌레과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Eubrianax ramicornis,둥근물삿갓벌레 (=둥근물삿갓벌레 KUa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종,,,,0.59,4,4,4,Unknown,4,4,4,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
