0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Kwon, Eun_Ho",권은호,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,학명,,,,,,,,,,국명,,,,,,,,,,국명 학명,,,,,,,,,,학명 국명,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1차,2차,3차,4차,5차,6차,7차,8차,9차,10차,1차,2차,3차,4차,5차,6차,7차,8차,9차,10차,1차,2차,3차,4차,5차,6차,7차,8차,9차,10차,1차,2차,3차,4차,5차,6차,7차,8차,9차,10차,1차,2차,3차,4차,5차,6차,7차,8차,9차,10차,연번,학명,국명,이명1,이명2,이명3,이명4,이명5,이명6,종합,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,문헌1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007,Eriocheir rectus,남방참게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,Eriocheir leptognathus,애기참게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,Hemigrapsus sanguineus,무늬발게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,Hemigrapsus penicillatus,풀게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,Hemigrapsus longitarsis,긴종아리풀게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012,Hemigrapsus sinensis,털보꼬마풀게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,Sesarma pictum,사각게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014,Sesarma plictum,가지게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,Sesarma erythrodactyla,붉은발사각게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016,Seearma haematocheir,도둑게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,Seearma dehaani,말똥게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018,Seearma intermedium,붉은발말똥게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,Seearma bidens,두이빨사각게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,Helice tridens tridens,방게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,Helice tridens sheni,참방게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,Helice tridens tientsinensis,갈게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,Grapsidae sp.,바위게류,방게sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,강
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,목
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027,Siphlonurus chankae,옛하루살이,날개하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,Siphlonurus palaearcticus,표범하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029,Siphlonurus sanukensis,수리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,Ameletus costalis,피라미하루살이,큰참날개하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,Ameletus montanus,멧피라미하루살이,참날개하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034,Acentrella gnom,깨알하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035,Acentrella sibirica,콩알하루살이,애하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036,Alanites muticus,길쭉하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,Baetidae sp.,꼬마하루살이류,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,Baetis sp.1,꼬마하루살이류 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,Baetis sp.2,꼬마하루살이류 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044,Baetiella tuberculata,애호랑하루살이,헛날개꼬마하루살이 na,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,Baetis fuscatus,개똥하루살이,꼬마하루살이 nla,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046,Baetis pseudothermicus,나도꼬마하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,Baetis silvaticus,감초하루살이,꼬마하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,Baetis ursinus,방울하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,Cloeon dipterum,연못하루살이,두날개하루살이,외날개꼬마하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,Labiobaetis atrebatinus,입술하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051,Nigrobaetis acinaciger,흰줄깜장하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,Nigrobaetis bacillus,깜장하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053,Nigrobaetis sp.,깜장하루살이류,깜장하루살이sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,Procloeon halla,한라하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055,Procloeon maritimum,작은갈고리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,Procloeon pennulatum,갈고리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058,Isonychia japonica,빗자루하루살이,민날개하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,Isonychia ussurica,깃동하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061,Bleptus fasciatus,맵시하루살이,맵시꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062,Cinygmula grandifolia,봄처녀하루살이,봄처녀하루살이 Kub,센꼬리하루살이 KUb,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,Cinygmula hirasana,아지랑이하루살이,봄처녀하루살이 KUa,봄총각하루살이,센꼬리하루살이 KUa,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064,Cinygmula hirasana,봄총각하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,Cinygmula kurenzovi,산처녀하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066,Cinygmula sp.,봄처녀하루살이류,봄처녀하루살이sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067,Ecdyonurus abracadabrus,미리내하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,Ecdyonurus baekdu,백두하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,Ecdyonurus bajkovae,몽땅하루살이,참납작하루살이 KUa,몽당하루살이,몽똑하루살이,꼬리하루살이 KUa,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070,Ecdyonurus dracon,참납작하루살이,큰개꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,Ecdyonurus scalaris,가락지하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,Ecdyonurus sp.,참납작하루살이류,참납작하루살이sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075,Ecdyonurus yoshidae,나도네점하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076,Ecdyonurus joernensis,꼬리치레하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,Ecdyonurus kibunensis,두점하루살이,개꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078,Ecdyonurus levis,네점하루살이,꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,Epeorus curvatulus,흰부채하루살이,큰흰꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080,Epeorus hiemalis,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081,Epeorus latifolium,점박이부채하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,Epeorus pellucidus,부채하루살이,흰꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,Epeorus pelludidus,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,Heptagenia guranica,배점하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,Heptagenia kihada,햇님하루살이,햇살하루살이,납작하루살이,참꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,Heptagenia kyotoensis,총채하루살이,등줄참꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,Iron aesculus,중부채하루살이,꼬마흰꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088,Iron maculatus,긴부채하루살이,산납작하루살이 na,여린꼬리하루살이 na,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089,Rhithrogena binotata,깊은골하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090,Rhithrogena japonica,골짜기하루살이,산골하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091,Rhithrogena lepnevae,깊은산하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092,Heptageniidae sp.,납작하루살이류,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094,Choroterpes altioculus,세갈래하루살이,세줄밤색하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,Paraleptophlebia chocorata,두갈래하루살이,밤색하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,Metretopus borealis,발톱하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,Potamanthus (Potamanthodes) formosus,작은강하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,Rhoenanthus coreanus,강하루살이,장수하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,Potamanthus (Potamanthodes) yooni,금빛하루살이,강하루살이붙이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,Potamanthus (Potamanthus) luteus oriens,가람하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105,Ephoron shigae,흰하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107,Ephemera orientalis,동양하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108,Ephemera separigata,가는무늬하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109,Ephemera sachalinensis,사할린하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,Ephemera strigata,무늬하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,Cincticostella levanidovae,민하루살이,민알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113,Cincticostella tshernovae,먹하루살이,검은민알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,Drunella aculea,뿔하루살이,뿔알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,Drunella cryptomeria,알통하루살이,알통알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,Drunella lepnevae,쌍혹하루살이,쌍혹알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117,Drunella solida,얼룩뿔하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118,Drunella triacantha,삼지창하루살이,세뿔알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119,Ephacerella longicaudata,긴꼬리하루살이,혹가슴알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120,Ephemerella aurivillii,다람쥐하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,Ephemerella dentata,알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122,Ephemerella imanishii,칠성하루살이,이마니시알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123,Ephemerella kozhovi,흰등하루살이,알락하루살이 nba,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124,Serratella ignita,쇠꼬리하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,Serratella setigera,범꼬리하루살이,빗살알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,Serratella zapekinae,굴뚝하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,Uracanthella rufa,등줄하루살이,등줄빗살알락하루살이,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130,Potamanthellus chinensis,방패하루살이,큰등딱지하루살이 KUa,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132,Brachycercus tubulatus,세뿔등딱지하루살이,세뿔등딱지하루살이 KUa,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,Caenis nishinoae,등딱지하루살이,등딱지하루살이 KUa,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,Caenidae sp.,등딱지하루살이류,등딱지하루살이sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,목
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137,Cercion calamorum,등검은실잠자리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,종
